,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FIC02
t+57,0.0005011389721045791,0.041666533982552545,887.3948485148851,535.0073071781932,0.5922642549965426,0.2693488165331232,0.15364075913011263,0.03866774891201952,0.6350048459829067,0.044358793716710324,142.1362671661944,0.028372490676136793,0.6991408257831135,0.5587745732087549,549.8207123800595,0.0794705838757521,0.08318173617362788,0.054089905698436594,0.016194730638459668,0.015578464377109157,0.05350090953565523,0.15118441829951748,0.8257974872335813,0.008225503352262211,3884.8354700179434,9520.678230471685
t+58,0.00045974886701121966,0.041222591570367034,885.5874484536076,533.3338101502009,0.5903565355300875,0.26426773882805793,0.15109020764942682,0.0381402448574635,0.6087712149578542,0.042456788229844236,137.95304711854922,0.028379478469363163,0.690308480621833,0.545791562058776,550.8142011431912,0.07857449391707153,0.08305516796638442,0.05392811863973084,0.016035436899105013,0.015538494416284385,0.05377500549519882,0.14985343779782867,0.8221631394499722,0.008250373796047357,3738.4576929201103,9520.74745366948
t+59,0.00042862781965634193,0.04162623542443325,883.5911550914926,531.911408170647,0.591041735037457,0.2606321101289896,0.14957768732242627,0.03842326531948395,0.5886146048516081,0.0414479793693433,135.64486274512254,0.02840895823307707,0.6853685658269466,0.5387929576393515,553.3894295822373,0.07805240940570951,0.08299673544279497,0.053832125830800166,0.01594357506287307,0.015535817506808937,0.05398991810361086,0.14936736184326765,0.8171724371497059,0.00826501071990712,3632.1108200863655,9531.901133624091
t+60,0.0004077203044084799,0.04249037638392589,881.8681641653361,530.8794607103885,0.5931850779478384,0.25814200156457145,0.14880318386584865,0.03912034246765581,0.5743525688871438,0.04109417549402693,134.63230239995877,0.028442766435293247,0.68348680692062,0.5355239652690603,556.6910700033642,0.0777899220113645,0.08298805731644084,0.05379174308020978,0.015896388120546702,0.015550639539675845,0.054132519173273566,0.14937037879611118,0.8128805688519658,0.008270269353091612,3559.964288239013,9547.555487176853
t+61,0.0003955526279312118,0.04344408350053048,880.4856315528309,530.3256518551269,0.5958431736987823,0.2565023744018057,0.1484573744616389,0.039921512424387295,0.5646460741808995,0.041081533932982625,134.3686769117136,0.028471420572538972,0.6834628961323783,0.5343586897505075,560.0154056428813,0.07768218519424755,0.08299086813886296,0.053781715590249426,0.01587313578292634,0.015571305680613568,0.05421478017100691,0.14960979614684822,0.8099414771337239,0.008269572843117018,3513.4585546554886,9563.12341310808
t+62,0.0003892405724497516,0.04430372478890079,879.4733222354737,530.1588607134438,0.5984696287223042,0.25547971229179905,0.14831105462508193,0.04065737686125504,0.5581933664931237,0.04120422350733877,134.47178709626576,0.02848972400971715,0.684345060443125,0.5342760792377614,562.9849893616841,0.07765999929856326,0.08299138531658264,0.05378229584274584,0.015860055602925114,0.01559092113246046,0.054254746970815865,0.14992326928518115,0.8081372425277707,0.008265838447018071,3484.7931574181403,9575.991030576382
t+63,0.0003867506194340095,0.044998933992082615,878.8678142725785,530.2307907298634,0.6007973167885071,0.25485177929672365,0.14824660209459048,0.041263762908394896,0.5540046969537796,0.04133369307781164,134.7401713239967,0.028499068756021557,0.6855274140344185,0.5345109382603822,565.4619185215953,0.07768093290116607,0.08298703211691043,0.05378148657825356,0.015850537409588576,0.015605951898527278,0.05426527955063639,0.1502282200724837,0.807145703353511,0.008261024757668387,3467.6167902215543,9585.432290477607
t+64,0.00038600915494781617,0.045533854839278354,878.5332998574643,530.4415489393878,0.6027526056570603,0.25446999765804557,0.14821413035840805,0.04173268427611971,0.5513497414494507,0.04142821854976755,135.05495699840085,0.028501793279044577,0.6867015794134271,0.5348239695568154,567.426982359931,0.07771885681381185,0.08298021133440708,0.05377671603453266,0.015842543789615197,0.015616136598802172,0.05425761586846579,0.15049215408527383,0.8067049205689674,0.00825628616375273,3457.541186637734,9591.799121187323
t+65,0.0003860768716800883,0.045926460453767845,878.4059878066039,530.7019348833012,0.604313170851185,0.2542491208619784,0.14819207205825016,0.04207767291273839,0.5497079466503705,0.041489080703885975,135.3531526022699,0.028500573041926477,0.6877202143662781,0.5351343605488196,568.9420836991802,0.07775968388210852,0.08297209696182549,0.05376824603053068,0.015834853496484978,0.015622107346019504,0.05424030238401246,0.15070538568559047,0.8065877091413565,0.008252166276601497,3451.744340968332,9595.724213411422
t+66,0.0003865191561034197,0.04620740767902569,878.4194022257236,530.9605106093895,0.6055190960762854,0.2541189136040785,0.14817755132031155,0.04232429252107944,0.5487169992101076,0.041522232935848974,135.6094061567362,0.028497173902631852,0.688545423616435,0.5354086018606617,570.0778572779614,0.0777969042446769,0.0829694661490765,0.05375816585434703,0.015827795915602374,0.01562524523077629,0.05421956207750682,0.15087411041291646,0.8066606677178623,0.008248771556812178,3448.4549114983997,9598.25155843159
t+67,0.00038704050888992885,0.04640565687362599,878.5100220060547,531.1843819364656,0.6064370243214898,0.25404617051719247,0.14816861138562853,0.04249573419742915,0.5481407359626767,0.0415368614398853,135.81365365973193,0.02849306397399069,0.6891940360417979,0.5356412956813658,570.9143833859746,0.07782793492408997,0.0829740938669834,0.053748318910521,0.015821698351840958,0.015626760766351465,0.05419981589233631,0.15100694706464485,0.8068121484974077,0.00824623914572807,3446.5600646325383,9600.01501471097
t+68,0.00038751496034054324,0.04654372800202909,878.6263513048794,531.3648338011906,0.607131485991015,0.2540085769661061,0.14816685134616797,0.04261198408093787,0.547821374119768,0.041540114991285265,135.96921863751174,0.028490022107626207,0.6896909497599945,0.5358441929896051,571.5165972966936,0.07785214287222603,0.08298521940875621,0.05374020033141116,0.015816918328115284,0.01562745075605167,0.05418319766785043,0.15111264229424531,0.8069886821645169,0.008244605604962464,3445.4584101086466,9601.455077129827
t+69,0.00038789108974246955,0.04663888830819625,878.7507115731014,531.5016721958541,0.6076592993349866,0.25399514527839395,0.14817449199791263,0.04269049049854939,0.5476646790159962,0.0415378289564639,136.08277695825828,0.02848742609340592,0.6900759629754172,0.5360232383034371,571.939852820346,0.07786991154615372,0.08300328139760048,0.053734325634662086,0.015813433947417053,0.015627848463991862,0.05417054690466985,0.15119998291039496,0.8071651020300691,0.008243473654981322,3444.799328351642,9602.779893675981
t+70,0.00038816947837954957,0.04670391554026152,878.8766416376352,531.5960867962823,0.6080691863176801,0.2539985535060183,0.14819223446917523,0.04274242966689922,0.5476113804186882,0.041534039276636826,136.16276585087462,0.028484761707791195,0.6903827165852074,0.5361808190145407,572.2276398558408,0.0778818415242465,0.08302839266622987,0.0537306026321417,0.01581104259548302,0.01562818226184423,0.054161652935147464,0.15127594033837413,0.8073300218452207,0.008242512795873062,3444.372971760405,9604.074997548354
t+71,0.00038836362643175203,0.046748015703168465,879.0079629530461,531.6534246130658,0.608395664497084,0.2540121638949338,0.14821935044622034,0.042776394196255896,0.54762079227407,0.04153067280790466,136.2191449184178,0.02848269866648361,0.69063758502515,0.536322522424873,572.4141647676477,0.07788856854947675,0.08305793450230155,0.05372824247977825,0.01580941019386968,0.01562842171153033,0.05415530595862587,0.15134492048540896,0.8074861534127588,0.008241716588457548,3444.084013065702,9605.346355274027
t+72,0.00038849179545487924,0.04677758112544194,879.1528140281604,531.6798853799581,0.6086644760115089,0.2540320755208997,0.14825412123476286,0.04279838662177137,0.5476693800842346,0.04152849614872269,136.25995593863018,0.028482073062556276,0.6908596632270014,0.536450671393335,572.526563048648,0.07789157162614695,0.08308888085374831,0.05372505941623598,0.015808186614405962,0.015628438078030688,0.05415039828061925,0.15140948311906668,0.807636728223699,0.008241394235747669,3443.8637674832516,9606.563366198932
